"trawl_id","count_of_length_cm","count_of_otosag_id","count_of_ovary_id","count_of_stomach_id","count_of_tissue_id","count_of_left_pectoral_fin_id"
"200303010056",19,0,0,0,0,0
"200403008027",1,0,0,0,0,0
"200403008121",4,0,0,0,0,0
"200403008198",3,0,0,0,0,0
"200503008180",2,0,0,0,0,0
"200503017140",11,0,0,0,0,0
"200603008135",10,0,0,0,0,0
"200703010094",18,0,0,0,0,0
"200703017047",1,0,0,0,0,0
"200703018028",1,0,0,0,0,0
"200703018174",3,0,0,0,0,0
"200803018128",1,1,0,0,0,0
"200903008130",2,2,0,0,0,0
"200903010149",1,1,0,0,0,0
"200903018167",6,6,0,0,0,0
"201003010178",6,0,0,0,0,0
"201103010123",1,0,0,0,0,0
"201303020148",13,0,0,0,0,0
"201603008172",5,4,0,0,0,0
"201803008149",3,0,0,0,0,0
