"trawl_id","count_of_length_cm","count_of_otosag_id","count_of_ovary_id","count_of_stomach_id","count_of_tissue_id","count_of_left_pectoral_fin_id"
"200403010066",98,25,0,0,0,0
"200403010069",1,1,0,0,0,0
"200403015021",10,10,0,0,0,0
"200403015061",62,10,0,0,0,0
"200503008027",1,1,0,0,1,0
"200503008042",3,3,0,0,3,0
"200503008056",1,1,0,0,0,0
"200503008068",1,1,0,0,0,0
"200503010022",2,2,0,0,0,0
"200503010118",20,15,0,0,0,0
"200503017005",9,9,0,0,0,1
"200503017076",6,6,0,0,0,0
"200503017176",104,15,0,0,0,7
"200503018156",49,0,0,0,0,0
"200603010019",4,4,0,0,0,0
"200603010026",1,1,0,0,0,0
"200603010051",1,1,0,0,0,0
"200603010061",1,1,0,0,0,0
"200603010068",1,1,0,0,0,0
"200603010071",1,1,0,0,0,0
"200603017029",115,15,0,0,0,0
"200603017052",5,5,0,0,0,2
"200603017059",127,15,0,0,0,2
"200603017068",93,15,0,0,0,2
"200603017073",1,1,0,0,0,0
"200603017154",48,14,0,0,0,0
"200603018048",4,4,0,0,0,0
"200603018056",1,1,0,0,0,1
"200603018147",2,2,0,0,0,0
"200703008023",2,2,0,0,0,0
"200703008031",2,2,0,0,0,0
"200703008170",56,15,0,0,0,0
"200703008172",5,5,0,0,0,0
"200703010051",1,1,0,0,0,0
"200703010175",7,7,0,0,0,0
"200703010183",2,2,0,0,0,0
"200703017057",1,1,0,0,0,1
"200703017073",2,2,0,0,0,2
"200703017085",135,13,0,0,0,5
"200703017114",9,9,0,0,0,2
"200703017164",23,15,0,0,0,0
"200703018018",1,1,0,0,0,0
"200703018168",2,2,0,0,0,0
"200803008057",3,3,0,0,0,3
"200803008059",4,4,0,0,0,4
"200803008178",1,1,0,0,0,0
"200803010169",8,7,0,0,0,0
"200803017015",57,15,0,0,0,3
"200803017023",1,1,0,0,0,0
"200803017038",2,2,0,0,0,0
"200803017117",99,15,0,0,0,0
